source,row_index,log_prob,continuous_log_prob,event_structure_log_prob,nll,mask_pattern,primary_slot,event_risk
generated,1122,209.29381,210.20288,-0.90907377,-209.29381,17,same_front,
generated,1123,127.90485,128.81392,-0.90907377,-127.90485,17,same_front,
generated,1124,1.4370103,3.6360474,-2.199037,-1.4370103,51,same_front,
generated,1125,126.39921,130.24936,-3.8501477,-126.39921,5,same_front,
generated,1126,183.2803,184.18938,-0.90907377,-183.2803,17,same_front,
generated,1127,178.45024,179.35931,-0.90907377,-178.45024,17,same_front,
generated,1128,72.62603,74.713196,-2.087167,-72.62603,51,same_rear,
generated,1129,219.08592,219.995,-0.90907377,-219.08592,17,same_front,
generated,1130,114.172005,116.7424,-2.5703964,-114.172005,21,same_front,
generated,1131,194.64253,195.5516,-0.90907377,-194.64253,17,same_front,
generated,1132,53.86341,55.950577,-2.087167,-53.86341,51,same_rear,
generated,1133,213.42886,214.33794,-0.90907377,-213.42886,17,same_front,
generated,1134,-44.791096,-39.288025,-5.5030704,44.791096,31,same_front,
generated,1135,232.08018,232.98926,-0.90907377,-232.08018,17,same_front,
generated,1136,114.412,115.321075,-0.90907377,-114.412,17,same_front,
generated,1137,170.55554,174.72948,-4.1739345,-170.55554,17,right_front,
generated,1138,29.423607,36.430756,-7.007148,-29.423607,21,right_front,
generated,1139,149.01782,149.9269,-0.90907377,-149.01782,17,same_front,
generated,1140,42.158775,44.24594,-2.087167,-42.158775,51,same_rear,
generated,1141,60.360188,66.26872,-5.9085355,-60.360188,35,same_rear,
generated,1142,237.53346,238.44254,-0.90907377,-237.53346,17,same_front,
generated,1143,219.4229,220.33197,-0.90907377,-219.4229,17,same_front,
generated,1144,142.97934,143.88841,-0.90907377,-142.97934,17,same_front,
generated,1145,41.52668,43.613846,-2.087167,-41.52668,51,same_rear,
generated,1146,163.18105,164.09012,-0.90907377,-163.18105,17,same_front,
generated,1147,66.3619,68.449066,-2.087167,-66.3619,51,same_rear,
generated,1148,48.825005,53.692085,-4.8670816,-48.825005,51,right_rear,
generated,1149,72.634796,73.54387,-0.90907377,-72.634796,17,same_front,
generated,1150,107.111626,109.68202,-2.5703964,-107.111626,21,same_front,
generated,1151,188.98631,189.89539,-0.90907377,-188.98631,17,same_front,
generated,1152,178.18056,179.08963,-0.90907377,-178.18056,17,same_front,
generated,1153,43.033485,45.12065,-2.087167,-43.033485,51,same_rear,
generated,1154,96.165344,97.07442,-0.90907377,-96.165344,17,same_front,
generated,1155,1.0554338,3.2544708,-2.199037,-1.0554338,51,same_front,
generated,1156,141.97258,146.14651,-4.1739345,-141.97258,17,right_front,
generated,1157,114.53843,118.90652,-4.3680906,-114.53843,21,left_front,
generated,1158,62.575043,64.77408,-2.199037,-62.575043,51,same_front,
generated,1159,123.252686,127.62077,-4.3680906,-123.252686,21,left_front,
generated,1160,248.01036,248.91943,-0.90907377,-248.01036,17,same_front,
generated,1161,15.637707,21.546242,-5.9085355,-15.637707,51,right_front,
generated,1162,196.67833,197.5874,-0.90907377,-196.67833,17,same_front,
generated,1163,39.602936,41.80197,-2.199037,-39.602936,51,same_front,
generated,1164,238.60039,239.50946,-0.90907377,-238.60039,17,same_front,
generated,1165,8.722679,16.422974,-7.700294,-8.722679,53,left_front,
generated,1166,32.279922,34.47896,-2.199037,-32.279922,51,same_front,
generated,1167,248.11514,249.02422,-0.90907377,-248.11514,17,same_front,
generated,1168,-24.52342,-18.769035,-5.754385,24.52342,63,left_front,
generated,1169,200.59436,201.50343,-0.90907377,-200.59436,17,same_front,
generated,1170,115.47791,119.328064,-3.8501477,-115.47791,5,same_front,
generated,1171,197.32942,198.2385,-0.90907377,-197.32942,17,same_front,
generated,1172,56.1979,60.432457,-4.2345595,-56.1979,50,same_rear,
generated,1173,82.65091,84.738075,-2.087167,-82.65091,51,same_rear,
generated,1174,67.67721,69.87624,-2.199037,-67.67721,51,same_front,
generated,1175,153.6998,156.2702,-2.5703964,-153.6998,21,same_front,
generated,1176,185.44896,186.35803,-0.90907377,-185.44896,17,same_front,
generated,1177,-36.34185,-31.039452,-5.3024,36.34185,15,same_rear,
generated,1178,82.416,86.65056,-4.2345595,-82.416,5,left_front,
generated,1179,162.52415,163.43323,-0.90907377,-162.52415,17,same_front,
generated,1180,85.70128,87.788445,-2.087167,-85.70128,51,same_rear,
generated,1181,45.34066,47.427826,-2.087167,-45.34066,51,same_rear,
generated,1182,179.68732,180.59639,-0.90907377,-179.68732,17,same_front,
generated,1183,16.861141,22.769676,-5.9085355,-16.861141,55,same_front,
generated,1184,53.682,61.382294,-7.700294,-53.682,33,same_front,
generated,1185,234.23064,235.13971,-0.90907377,-234.23064,17,same_front,
generated,1186,16.193037,18.392075,-2.199037,-16.193037,51,same_front,
generated,1187,194.18594,195.09502,-0.90907377,-194.18594,17,same_front,
generated,1188,208.1472,209.05627,-0.90907377,-208.1472,17,same_front,
generated,1189,70.41845,72.505615,-2.087167,-70.41845,51,same_rear,
generated,1190,251.13145,252.04053,-0.90907377,-251.13145,17,same_front,
generated,1191,142.92607,147.1,-4.1739345,-142.92607,17,right_front,
generated,1192,230.09962,231.0087,-0.90907377,-230.09962,17,same_front,
generated,1193,43.60994,45.808975,-2.199037,-43.60994,51,same_front,
generated,1194,-59.319595,-53.56521,-5.754385,59.319595,15,same_front,
generated,1195,174.03024,174.93932,-0.90907377,-174.03024,17,same_front,
generated,1196,164.35745,168.53139,-4.1739345,-164.35745,17,right_front,
generated,1197,123.935974,128.86368,-4.9277062,-123.935974,16,right_front,
generated,1198,226.432,227.34108,-0.90907377,-226.432,17,same_front,
generated,1199,94.11805,96.688446,-2.5703964,-94.11805,21,same_front,
generated,1200,42.32534,44.412506,-2.087167,-42.32534,51,same_rear,
generated,1201,195.61723,196.5263,-0.90907377,-195.61723,17,same_front,
generated,1202,214.4326,215.34167,-0.90907377,-214.4326,17,same_front,
generated,1203,222.57729,223.48636,-0.90907377,-222.57729,17,same_front,
generated,1204,73.68702,76.257416,-2.5703964,-73.68702,21,same_front,
generated,1205,173.80719,174.71626,-0.90907377,-173.80719,17,same_front,
generated,1206,81.81644,85.56549,-3.7490516,-81.81644,49,same_front,
generated,1207,159.13757,163.31151,-4.1739345,-159.13757,17,right_front,
generated,1208,21.283232,23.48227,-2.199037,-21.283232,51,same_front,
generated,1209,233.04639,233.95546,-0.90907377,-233.04639,17,same_front,
generated,1210,189.42262,190.3317,-0.90907377,-189.42262,17,same_front,
generated,1211,96.855156,99.42555,-2.5703964,-96.855156,21,same_front,
generated,1212,210.27602,211.18509,-0.90907377,-210.27602,17,same_front,
generated,1213,51.684597,55.534744,-3.8501477,-51.684597,5,same_front,
generated,1214,225.28609,226.19516,-0.90907377,-225.28609,17,same_front,
generated,1215,239.969,240.87807,-0.90907377,-239.969,17,same_front,
generated,1216,16.770763,22.273834,-5.5030704,-16.770763,31,same_front,
generated,1217,31.753035,33.952072,-2.199037,-31.753035,51,same_front,
generated,1218,223.21849,224.12756,-0.90907377,-223.21849,17,same_front,
generated,1219,14.334202,20.242737,-5.9085355,-14.334202,51,right_front,
generated,1220,147.03429,151.20822,-4.1739345,-147.03429,17,right_front,
generated,1221,8.407179,10.606216,-2.199037,-8.407179,51,same_front,
generated,1222,73.435074,75.63411,-2.199037,-73.435074,51,same_front,
generated,1223,-13.552578,-7.9317245,-5.6208534,13.552578,55,same_rear,
generated,1224,64.87647,66.96364,-2.087167,-64.87647,51,same_rear,
generated,1225,188.1418,189.05087,-0.90907377,-188.1418,17,same_front,
generated,1226,124.406906,128.15596,-3.7490516,-124.406906,49,same_front,
generated,1227,124.94222,128.79237,-3.8501477,-124.94222,5,same_front,
generated,1228,142.95964,143.86871,-0.90907377,-142.95964,17,same_front,
generated,1229,32.71026,35.280655,-2.5703964,-32.71026,21,same_front,
generated,1230,253.18272,254.0918,-0.90907377,-253.18272,17,same_front,
generated,1231,-23.035099,-17.414246,-5.6208534,23.035099,47,same_rear,
generated,1232,222.43875,226.26785,-3.8290942,-222.43875,1,same_front,
generated,1233,228.53198,229.44106,-0.90907377,-228.53198,17,same_front,
generated,1234,235.77434,236.68341,-0.90907377,-235.77434,17,same_front,
generated,1235,-83.892204,-76.19191,-7.700294,83.892204,62,left_front,
generated,1236,165.11995,166.02902,-0.90907377,-165.11995,17,same_front,
generated,1237,131.42593,133.99634,-2.5703964,-131.42593,21,same_front,
generated,1238,0.29837942,6.3892365,-6.090857,-0.29837942,59,same_rear,
generated,1239,46.373245,48.57228,-2.199037,-46.373245,51,same_front,
generated,1240,2.6965747,6.5467224,-3.8501477,-2.6965747,63,same_rear,
generated,1241,-20.529299,-18.330261,-2.199037,20.529299,51,same_front,
generated,1242,220.0088,220.91788,-0.90907377,-220.0088,17,same_front,
generated,1243,219.03874,219.94781,-0.90907377,-219.03874,17,same_front,
generated,1244,132.29678,134.86719,-2.5703964,-132.29678,21,same_front,
generated,1245,197.00221,197.91129,-0.90907377,-197.00221,17,same_front,
generated,1246,214.616,215.52507,-0.90907377,-214.616,17,same_front,
generated,1247,30.42603,36.334564,-5.9085355,-30.42603,55,same_front,
generated,1248,47.76454,49.963577,-2.199037,-47.76454,51,same_front,
generated,1249,238.30267,239.21175,-0.90907377,-238.30267,17,same_front,
generated,1250,237.48848,238.39755,-0.90907377,-237.48848,17,same_front,
generated,1251,211.2375,212.14658,-0.90907377,-211.2375,17,same_front,
generated,1252,215.53175,216.44083,-0.90907377,-215.53175,17,same_front,
generated,1253,31.627584,33.714752,-2.087167,-31.627584,51,same_rear,
generated,1254,211.79086,212.69994,-0.90907377,-211.79086,17,same_front,
generated,1255,38.44452,43.3116,-4.8670816,-38.44452,51,right_rear,
generated,1256,1.9261203,5.776268,-3.8501477,-1.9261203,63,same_rear,
generated,1257,227.42256,228.33163,-0.90907377,-227.42256,17,same_front,
generated,1258,209.88551,210.79459,-0.90907377,-209.88551,17,same_front,
generated,1259,172.767,176.5961,-3.8290942,-172.767,1,same_front,
generated,1260,-23.389698,-17.768845,-5.6208534,23.389698,55,same_rear,
generated,1261,200.33316,204.16226,-3.8290942,-200.33316,1,same_front,
generated,1262,-21.99244,-14.292145,-7.700294,21.99244,61,same_front,
generated,1263,-18.999653,-13.378799,-5.6208534,18.999653,31,same_rear,
generated,1264,176.42812,177.33719,-0.90907377,-176.42812,17,same_front,
generated,1265,152.74661,155.31702,-2.5703964,-152.74661,21,same_front,
generated,1266,44.810875,46.89804,-2.087167,-44.810875,51,same_rear,
generated,1267,74.92951,79.2976,-4.3680906,-74.92951,21,left_front,
generated,1268,17.419119,19.506287,-2.087167,-17.419119,51,same_rear,
generated,1269,212.26775,213.17682,-0.90907377,-212.26775,17,same_front,
generated,1270,87.90065,92.26874,-4.3680906,-87.90065,21,left_front,
generated,1271,-7.172914,-1.8705139,-5.3024,7.172914,15,same_rear,
generated,1272,239.83623,240.7453,-0.90907377,-239.83623,17,same_front,
generated,1273,72.99926,75.086426,-2.087167,-72.99926,51,same_rear,
generated,1274,195.38564,196.29471,-0.90907377,-195.38564,17,same_front,
generated,1275,43.514275,45.60144,-2.087167,-43.514275,51,same_rear,
generated,1276,126.668785,129.23918,-2.5703964,-126.668785,21,same_front,
generated,1277,226.0634,226.97247,-0.90907377,-226.0634,17,same_front,
generated,1278,244.53236,245.44144,-0.90907377,-244.53236,17,same_front,
generated,1279,46.004677,48.091843,-2.087167,-46.004677,51,same_rear,
generated,1280,86.18122,90.03137,-3.8501477,-86.18122,5,same_front,
generated,1281,68.71176,70.79893,-2.087167,-68.71176,51,same_rear,
generated,1282,206.3018,207.21088,-0.90907377,-206.3018,17,same_front,
generated,1283,234.17548,235.08455,-0.90907377,-234.17548,17,same_front,
generated,1284,36.741035,38.8282,-2.087167,-36.741035,51,same_rear,
generated,1285,79.07313,81.27216,-2.199037,-79.07313,51,same_front,
generated,1286,154.31876,158.06781,-3.7490516,-154.31876,49,same_front,
generated,1287,-3.142706,3.4589767,-6.6016827,3.142706,43,same_front,
generated,1288,236.82892,237.73799,-0.90907377,-236.82892,17,same_front,
generated,1289,36.026978,38.226013,-2.199037,-36.026978,51,same_front,
generated,1290,220.75041,221.65948,-0.90907377,-220.75041,17,same_front,
generated,1291,18.690718,20.889755,-2.199037,-18.690718,51,same_front,
generated,1292,87.65569,90.22609,-2.5703964,-87.65569,21,same_front,
generated,1293,187.13528,188.04436,-0.90907377,-187.13528,17,same_front,
generated,1294,224.78401,225.69308,-0.90907377,-224.78401,17,same_front,
generated,1295,-52.519978,-46.20598,-6.3140006,52.519978,4,left_front,
generated,1296,212.09329,213.00237,-0.90907377,-212.09329,17,same_front,
generated,1297,133.509,137.35915,-3.8501477,-133.509,5,same_front,
generated,1298,116.9008,120.64986,-3.7490516,-116.9008,49,same_front,
generated,1299,219.93297,220.84204,-0.90907377,-219.93297,17,same_front,
generated,1300,115.328865,119.07792,-3.7490516,-115.328865,49,same_front,
generated,1301,200.62871,201.53778,-0.90907377,-200.62871,17,same_front,
generated,1302,-15.427372,-11.6188965,-3.808475,15.427372,63,same_front,
generated,1303,153.02313,153.9322,-0.90907377,-153.02313,17,same_front,
generated,1304,108.444145,112.2943,-3.8501477,-108.444145,5,same_front,
generated,1305,196.65218,197.56125,-0.90907377,-196.65218,17,same_front,
generated,1306,109.42999,113.17905,-3.7490516,-109.42999,49,same_front,
generated,1307,-15.048771,-11.198624,-3.8501477,15.048771,63,same_rear,
generated,1308,128.04387,128.95294,-0.90907377,-128.04387,17,same_front,
generated,1309,209.07964,212.90874,-3.8290942,-209.07964,1,same_front,
generated,1310,6.9877276,10.837875,-3.8501477,-6.9877276,63,same_rear,
generated,1311,208.9911,209.90018,-0.90907377,-208.9911,17,same_front,
generated,1312,153.3339,155.9043,-2.5703964,-153.3339,21,same_front,
generated,1313,83.29396,85.493,-2.199037,-83.29396,51,same_front,
generated,1314,-19.494633,-15.644485,-3.8501477,19.494633,63,same_rear,
generated,1315,41.049095,43.13626,-2.087167,-41.049095,51,same_rear,
generated,1316,224.44792,225.357,-0.90907377,-224.44792,17,same_front,
generated,1317,75.02748,81.341484,-6.3140006,-75.02748,34,same_rear,
generated,1318,131.54022,134.11063,-2.5703964,-131.54022,21,same_front,
generated,1319,180.23584,181.14491,-0.90907377,-180.23584,17,same_front,
generated,1320,7.810373,13.90123,-6.090857,-7.810373,13,left_front,
generated,1321,121.75245,124.322845,-2.5703964,-121.75245,21,same_front,
generated,1322,105.07144,109.999146,-4.9277062,-105.07144,19,same_front,
generated,1323,199.97897,200.88805,-0.90907377,-199.97897,17,same_front,
generated,1324,97.44347,101.19252,-3.7490516,-97.44347,49,same_front,
generated,1325,229.6993,230.60837,-0.90907377,-229.6993,17,same_front,
generated,1326,202.05836,202.96744,-0.90907377,-202.05836,17,same_front,
generated,1327,4.348815,9.215897,-4.8670816,-4.348815,51,right_rear,
generated,1328,243.1721,244.08118,-0.90907377,-243.1721,17,same_front,
generated,1329,6.532475,10.34095,-3.808475,-6.532475,63,same_front,
generated,1330,194.68494,195.59401,-0.90907377,-194.68494,17,same_front,
generated,1331,109.4553,113.30545,-3.8501477,-109.4553,5,same_front,
generated,1332,108.39315,110.96355,-2.5703964,-108.39315,21,same_front,
generated,1333,38.177574,40.26474,-2.087167,-38.177574,51,same_rear,
generated,1334,35.84162,38.412018,-2.5703964,-35.84162,21,same_front,
generated,1335,191.84111,192.75018,-0.90907377,-191.84111,17,same_front,
generated,1336,40.800102,42.887268,-2.087167,-40.800102,51,same_rear,
generated,1337,241.83138,242.74045,-0.90907377,-241.83138,17,same_front,
generated,1338,63.51126,65.7103,-2.199037,-63.51126,51,same_front,
generated,1339,218.07887,218.98795,-0.90907377,-218.07887,17,same_front,
generated,1340,64.856865,67.42726,-2.5703964,-64.856865,21,same_front,
generated,1341,68.918045,73.28613,-4.3680906,-68.918045,21,left_front,
generated,1342,101.046745,103.61714,-2.5703964,-101.046745,21,same_front,
generated,1343,-12.402859,-8.594383,-3.808475,12.402859,63,same_front,
generated,1344,9.261223,11.831619,-2.5703964,-9.261223,21,same_front,
generated,1345,61.543488,65.778046,-4.2345595,-61.543488,5,left_front,
generated,1346,222.44044,223.34952,-0.90907377,-222.44044,17,same_front,
generated,1347,256.6963,257.60538,-0.90907377,-256.6963,17,same_front,
generated,1348,215.54967,216.45874,-0.90907377,-215.54967,17,same_front,
generated,1349,213.74751,214.65659,-0.90907377,-213.74751,17,same_front,
generated,1350,-23.781998,-16.774849,-7.007148,23.781998,43,same_rear,
generated,1351,35.94262,38.513016,-2.5703964,-35.94262,21,same_front,
generated,1352,-28.362965,-22.742111,-5.6208534,28.362965,47,same_front,
generated,1353,53.650124,55.84916,-2.199037,-53.650124,51,same_front,
generated,1354,42.10315,44.302185,-2.199037,-42.10315,51,same_front,
generated,1355,79.51781,81.71684,-2.199037,-79.51781,51,same_front,
generated,1356,10.267763,16.022148,-5.754385,-10.267763,15,same_front,
generated,1357,140.35626,141.26534,-0.90907377,-140.35626,17,same_front,
generated,1358,15.31582,22.322968,-7.007148,-15.31582,59,same_front,
generated,1359,220.56154,221.47061,-0.90907377,-220.56154,17,same_front,
generated,1360,101.03132,105.39941,-4.3680906,-101.03132,21,left_front,
generated,1361,-19.290712,-13.988312,-5.3024,19.290712,15,same_rear,
generated,1362,90.66764,93.23804,-2.5703964,-90.66764,21,same_front,
generated,1363,222.3431,223.25217,-0.90907377,-222.3431,17,same_front,
generated,1364,105.85603,110.42084,-4.564801,-105.85603,19,same_rear,
generated,1365,56.137726,58.22489,-2.087167,-56.137726,51,same_rear,
generated,1366,60.09243,62.662827,-2.5703964,-60.09243,21,same_front,
generated,1367,230.21129,231.12036,-0.90907377,-230.21129,17,same_front,
generated,1368,116.07772,118.64812,-2.5703964,-116.07772,21,same_front,
generated,1369,110.424965,112.99536,-2.5703964,-110.424965,21,same_front,
generated,1370,171.9778,172.88687,-0.90907377,-171.9778,17,same_front,
generated,1371,-3.3354535,0.5146942,-3.8501477,3.3354535,63,same_rear,
generated,1372,-4.498935,-0.6904602,-3.808475,4.498935,63,same_front,
generated,1373,218.34267,219.25174,-0.90907377,-218.34267,17,same_front,
generated,1374,212.34727,213.25635,-0.90907377,-212.34727,17,same_front,
generated,1375,219.35588,220.26495,-0.90907377,-219.35588,17,same_front,
generated,1376,212.90355,213.81262,-0.90907377,-212.90355,17,same_front,
generated,1377,43.088287,45.287323,-2.199037,-43.088287,51,same_front,
generated,1378,222.7588,223.66788,-0.90907377,-222.7588,17,same_front,
generated,1379,31.401838,33.600876,-2.199037,-31.401838,51,same_front,
generated,1380,168.17583,169.0849,-0.90907377,-168.17583,17,same_front,
generated,1381,218.40157,219.31064,-0.90907377,-218.40157,17,same_front,
generated,1382,159.75304,164.68074,-4.9277062,-159.75304,16,right_front,
generated,1383,-83.570404,-81.48324,-2.087167,83.570404,51,same_rear,
generated,1384,70.16919,72.256355,-2.087167,-70.16919,51,same_rear,
generated,1385,214.71803,215.6271,-0.90907377,-214.71803,17,same_front,
generated,1386,72.58361,74.67078,-2.087167,-72.58361,51,same_rear,
generated,1387,219.99318,220.90225,-0.90907377,-219.99318,17,same_front,
generated,1388,211.54459,212.45366,-0.90907377,-211.54459,17,same_front,
generated,1389,78.364586,80.45175,-2.087167,-78.364586,51,same_rear,
generated,1390,175.99242,176.90149,-0.90907377,-175.99242,17,same_front,
generated,1391,-3.4977126,-1.2986755,-2.199037,3.4977126,51,same_front,
generated,1392,207.06175,207.97083,-0.90907377,-207.06175,17,same_front,
generated,1393,203.68922,204.5983,-0.90907377,-203.68922,17,same_front,
generated,1394,210.17555,211.08463,-0.90907377,-210.17555,17,same_front,
generated,1395,234.75694,235.66602,-0.90907377,-234.75694,17,same_front,
generated,1396,83.45047,85.649506,-2.199037,-83.45047,51,same_front,
generated,1397,183.03564,183.94472,-0.90907377,-183.03564,17,same_front,
generated,1398,12.978947,18.482018,-5.5030704,-12.978947,31,same_front,
generated,1399,231.34991,232.25899,-0.90907377,-231.34991,17,same_front,
generated,1400,219.44269,220.35176,-0.90907377,-219.44269,17,same_front,
generated,1401,192.56073,193.4698,-0.90907377,-192.56073,17,same_front,
generated,1402,128.56026,132.30931,-3.7490516,-128.56026,49,same_front,
generated,1403,65.09964,67.186806,-2.087167,-65.09964,51,same_rear,
generated,1404,209.43188,210.34096,-0.90907377,-209.43188,17,same_front,
generated,1405,82.419106,84.9895,-2.5703964,-82.419106,21,same_front,
generated,1406,255.75572,256.6648,-0.90907377,-255.75572,17,same_front,
generated,1407,221.06688,221.97595,-0.90907377,-221.06688,17,same_front,
generated,1408,63.193573,65.39261,-2.199037,-63.193573,51,same_front,
generated,1409,49.277634,51.47667,-2.199037,-49.277634,51,same_front,
generated,1410,235.41437,236.32344,-0.90907377,-235.41437,17,same_front,
generated,1411,12.126072,17.746925,-5.6208534,-12.126072,31,same_rear,
generated,1412,123.88873,126.45913,-2.5703964,-123.88873,21,same_front,
generated,1413,181.5591,182.46817,-0.90907377,-181.5591,17,same_front,
generated,1414,60.22328,62.310448,-2.087167,-60.22328,51,same_rear,
generated,1415,129.59167,132.16208,-2.5703964,-129.59167,21,same_front,
generated,1416,222.87344,223.78252,-0.90907377,-222.87344,17,same_front,
generated,1417,243.7213,244.63037,-0.90907377,-243.7213,17,same_front,
generated,1418,154.67819,158.42725,-3.7490516,-154.67819,49,same_front,
generated,1419,208.57552,209.48459,-0.90907377,-208.57552,17,same_front,
generated,1420,29.10649,33.34105,-4.2345595,-29.10649,50,same_rear,
generated,1421,-66.69386,-60.09218,-6.6016827,66.69386,15,left_rear,
generated,1422,95.4064,99.15546,-3.7490516,-95.4064,49,same_front,
generated,1423,230.24515,231.15422,-0.90907377,-230.24515,17,same_front,
generated,1424,40.55452,42.753555,-2.199037,-40.55452,51,same_front,
generated,1425,200.14647,201.05554,-0.90907377,-200.14647,17,same_front,
generated,1426,133.27313,137.02219,-3.7490516,-133.27313,49,same_front,
generated,1427,-11.841881,-4.1415863,-7.700294,11.841881,54,same_rear,
generated,1428,223.72224,224.63132,-0.90907377,-223.72224,17,same_front,
generated,1429,129.10571,134.03342,-4.9277062,-129.10571,19,same_front,
generated,1430,196.72064,197.62971,-0.90907377,-196.72064,17,same_front,
generated,1431,217.6662,218.57527,-0.90907377,-217.6662,17,same_front,
generated,1432,128.04181,128.95088,-0.90907377,-128.04181,17,same_front,
generated,1433,127.1353,130.88435,-3.7490516,-127.1353,49,same_front,
generated,1434,194.67963,195.5887,-0.90907377,-194.67963,17,same_front,
generated,1435,22.072195,24.159363,-2.087167,-22.072195,51,same_rear,
generated,1436,49.282265,51.36943,-2.087167,-49.282265,51,same_rear,
generated,1437,130.93988,133.51028,-2.5703964,-130.93988,21,same_front,
generated,1438,61.79458,63.881744,-2.087167,-61.79458,51,same_rear,
generated,1439,219.88849,220.79756,-0.90907377,-219.88849,17,same_front,
generated,1440,64.07132,66.158485,-2.087167,-64.07132,51,same_rear,
generated,1441,71.08356,76.01126,-4.9277062,-71.08356,19,same_front,
generated,1442,78.61734,80.816376,-2.199037,-78.61734,51,same_front,
generated,1443,-11.365498,-7.557022,-3.808475,11.365498,63,same_front,
generated,1444,136.58185,139.15225,-2.5703964,-136.58185,21,same_front,
generated,1445,-5.0706935,2.6296005,-7.700294,5.0706935,31,left_rear,
generated,1446,28.137983,30.33702,-2.199037,-28.137983,51,same_front,
generated,1447,-3.9356704,-1.7366333,-2.199037,3.9356704,51,same_front,
generated,1448,107.417114,112.34482,-4.9277062,-107.417114,16,right_front,
generated,1449,195.81525,196.72432,-0.90907377,-195.81525,17,same_front,
generated,1450,44.002533,44.911606,-0.90907377,-44.002533,17,same_front,
generated,1451,213.06487,213.97394,-0.90907377,-213.06487,17,same_front,
generated,1452,65.2532,67.34036,-2.087167,-65.2532,51,same_rear,
generated,1453,-40.327118,-38.128082,-2.199037,40.327118,51,same_front,
generated,1454,-19.231213,-15.422737,-3.808475,19.231213,63,same_front,
generated,1455,228.99132,229.90039,-0.90907377,-228.99132,17,same_front,
generated,1456,227.12425,228.03333,-0.90907377,-227.12425,17,same_front,
generated,1457,41.696487,43.895523,-2.199037,-41.696487,51,same_front,
generated,1458,167.56499,168.47406,-0.90907377,-167.56499,17,same_front,
generated,1459,238.421,239.33008,-0.90907377,-238.421,17,same_front,
generated,1460,159.87952,160.78859,-0.90907377,-159.87952,17,same_front,
generated,1461,228.8216,229.73067,-0.90907377,-228.8216,17,same_front,
generated,1462,55.079712,57.166878,-2.087167,-55.079712,51,same_rear,
generated,1463,16.567137,18.766174,-2.199037,-16.567137,51,same_front,
generated,1464,200.15273,201.0618,-0.90907377,-200.15273,17,same_front,
generated,1465,21.211992,27.813675,-6.6016827,-21.211992,43,same_front,
generated,1466,228.02266,228.93173,-0.90907377,-228.02266,17,same_front,
generated,1467,194.67976,195.58884,-0.90907377,-194.67976,17,same_front,
generated,1468,194.94121,195.85028,-0.90907377,-194.94121,17,same_front,
generated,1469,219.7902,220.69928,-0.90907377,-219.7902,17,same_front,
generated,1470,49.045937,51.244972,-2.199037,-49.045937,51,same_front,
generated,1471,173.62996,174.53903,-0.90907377,-173.62996,17,same_front,
generated,1472,9.254818,13.104965,-3.8501477,-9.254818,63,same_rear,
generated,1473,153.56134,158.48904,-4.9277062,-153.56134,16,right_front,
generated,1474,106.19344,110.02254,-3.8290942,-106.19344,1,same_front,
generated,1475,195.81349,196.72256,-0.90907377,-195.81349,17,same_front,
generated,1476,223.93541,224.84448,-0.90907377,-223.93541,17,same_front,
generated,1477,241.2242,242.13327,-0.90907377,-241.2242,17,same_front,
generated,1478,225.59421,226.50328,-0.90907377,-225.59421,17,same_front,
generated,1479,240.00108,240.91016,-0.90907377,-240.00108,17,same_front,
generated,1480,107.56005,110.13045,-2.5703964,-107.56005,21,same_front,
generated,1481,213.57867,214.48775,-0.90907377,-213.57867,17,same_front,
generated,1482,237.7953,238.70438,-0.90907377,-237.7953,17,same_front,
generated,1483,195.99129,196.90036,-0.90907377,-195.99129,17,same_front,
generated,1484,33.146553,35.23372,-2.087167,-33.146553,51,same_rear,
generated,1485,232.12283,233.0319,-0.90907377,-232.12283,17,same_front,
generated,1486,95.01142,97.09859,-2.087167,-95.01142,51,same_rear,
generated,1487,212.46307,213.37215,-0.90907377,-212.46307,17,same_front,
generated,1488,-4.7446346,1.857048,-6.6016827,4.7446346,43,same_front,
generated,1489,9.492103,11.579269,-2.087167,-9.492103,51,same_rear,
generated,1490,13.770002,18.004562,-4.2345595,-13.770002,50,same_rear,
generated,1491,92.13771,94.33675,-2.199037,-92.13771,51,same_front,
generated,1492,36.947884,39.03505,-2.087167,-36.947884,51,same_rear,
generated,1493,-14.511578,-8.603043,-5.9085355,14.511578,63,left_rear,
generated,1494,76.27897,78.478004,-2.199037,-76.27897,51,same_front,
generated,1495,-6.9491935,-0.6351929,-6.3140006,6.9491935,4,left_front,
generated,1496,220.28911,221.19818,-0.90907377,-220.28911,17,same_front,
generated,1497,63.53528,65.622444,-2.087167,-63.53528,51,same_rear,
generated,1498,56.603085,60.971176,-4.3680906,-56.603085,21,left_front,
generated,1499,105.106575,109.47466,-4.3680906,-105.106575,21,left_front,
generated,1500,178.89693,179.806,-0.90907377,-178.89693,17,same_front,
generated,1501,40.301453,42.50049,-2.199037,-40.301453,51,same_front,
generated,1502,101.30625,103.87665,-2.5703964,-101.30625,21,same_front,
generated,1503,14.041761,18.276321,-4.2345595,-14.041761,50,same_rear,
generated,1504,211.75894,212.66801,-0.90907377,-211.75894,17,same_front,
generated,1505,77.38882,79.47598,-2.087167,-77.38882,51,same_rear,
generated,1506,51.312603,55.680695,-4.3680906,-51.312603,21,left_front,
generated,1507,187.83037,188.73944,-0.90907377,-187.83037,17,same_front,
generated,1508,47.86267,50.061707,-2.199037,-47.86267,51,same_front,
